listing_id,date
985520,2022-01-11
985520,2022-01-22
985520,2022-01-29
985520,2022-01-31
985520,2022-02-13
985520,2022-02-19
985520,2022-02-26
985520,2022-03-02
985520,2022-03-07
985520,2022-03-10
985520,2022-03-17
985520,2022-03-20
985520,2022-03-24
1051976,2015-01-03
1051976,2015-07-25
1051976,2016-12-30
1051976,2017-03-04
1051976,2017-03-16
1051976,2017-07-15
1051976,2017-08-28
1051976,2017-10-12
1051976,2017-10-23
1051976,2017-11-22
1051976,2017-12-13
1051976,2017-12-29
1051976,2018-03-12
1051976,2018-04-03
1051976,2018-04-15
1051976,2018-04-28
1051976,2018-05-12
1051976,2018-05-20
1051976,2018-05-30
1051976,2018-06-05
1051976,2018-06-09
1051976,2018-06-20
1051976,2018-07-16
1051976,2018-08-08
1051976,2018-09-14
1051976,2018-09-26
1051976,2018-09-30
1051976,2018-11-17
1051976,2018-11-27
1051976,2018-12-01
1051976,2018-12-09
1051976,2018-12-17
1051976,2018-12-31
1051976,2019-01-03
1051976,2019-01-25
1051976,2019-03-16
1051976,2019-03-20
1051976,2019-04-11
1051976,2019-05-14
1051976,2019-05-30
1051976,2019-06-03
1051976,2019-08-03
1051976,2019-08-10
1051976,2019-08-17
1051976,2019-09-17
1051976,2019-11-17
1051976,2019-12-23
1051976,2021-04-06
1051976,2021-04-11
1051976,2021-05-15
1051976,2021-06-04
1051976,2021-06-08
1051976,2021-06-21
1051976,2021-07-08
1051976,2021-08-22
1051976,2021-09-01
1051976,2021-09-28
1051976,2021-10-27
1051976,2021-11-22
1051976,2021-12-07
1051976,2021-12-14
1051976,2021-12-23
1051976,2022-01-08
1051976,2022-01-24
1051976,2022-02-01
1051976,2022-02-14
1051976,2022-02-26
1051976,2022-03-02
1051976,2022-03-17
1051976,2022-03-23
1134575,2013-06-27
1134575,2014-01-07
1134575,2014-02-09
1134575,2014-04-18
1134575,2014-04-22
1134575,2014-04-30
1134575,2014-05-17
1134575,2014-09-03
1134575,2014-09-25
1134575,2014-10-03
1134575,2014-10-09
1134575,2014-11-24
1134575,2014-12-27
1134575,2015-01-01
1134575,2015-01-04
1134575,2015-01-20
1134575,2015-01-24
1134575,2015-02-04
1134575,2015-03-05
1134575,2015-03-13
1134575,2015-03-22
1134575,2015-03-28
1134575,2015-04-13
1134575,2015-04-19
1134575,2015-04-28
1134575,2015-05-05
1134575,2015-05-16
1134575,2015-05-24
1134575,2015-06-05
1134575,2015-06-13
1134575,2015-06-21
1134575,2015-07-04
1134575,2015-07-11
1134575,2015-07-19
1134575,2015-07-28
1134575,2015-08-05
1134575,2015-08-14
1134575,2015-08-28
1134575,2015-09-28
1134575,2015-10-12
1134575,2015-10-17
1134575,2015-11-01
1134575,2015-11-07
1134575,2015-11-19
1134575,2015-11-27
1134575,2015-12-03
1134575,2015-12-15
1134575,2015-12-29
1134575,2016-01-24
1134575,2016-01-28
1134575,2016-01-31
1134575,2016-02-15
1134575,2016-02-20
1134575,2016-02-26
1134575,2016-03-11
1134575,2016-03-22
1134575,2016-03-26
1134575,2016-04-01
1134575,2016-04-17
1134575,2016-04-30
1134575,2016-05-08
1134575,2016-05-16
1134575,2016-05-21
1134575,2016-06-17
1134575,2016-06-22
1134575,2016-06-27
1134575,2016-07-07
1134575,2016-07-12
1134575,2016-07-26
1134575,2016-07-30
1134575,2016-08-08
1134575,2016-08-15
1134575,2016-08-20
1134575,2016-09-04
1134575,2016-09-13
1134575,2016-09-17
1134575,2016-09-23
1134575,2016-09-28
1134575,2016-10-04
1134575,2016-10-17
1134575,2016-10-23
1134575,2016-11-04
1134575,2016-11-07
1134575,2016-11-21
1134575,2016-12-01
1134575,2016-12-03
1134575,2016-12-06
1134575,2016-12-13
1134575,2016-12-20
1134575,2016-12-26
1134575,2016-12-29
1134575,2017-01-03
1134575,2017-01-06
1134575,2017-02-23
1134575,2017-03-03
1134575,2017-03-06
1134575,2017-03-12
1134575,2017-03-18
1134575,2017-04-02
1134575,2017-04-11
1134575,2017-04-16
1134575,2017-04-24
1134575,2017-05-02
1134575,2017-05-16
1134575,2017-05-21
1134575,2017-06-01
1134575,2017-06-10
1134575,2017-07-05
1134575,2017-08-05
1134575,2017-08-09
1134575,2017-08-13
1134575,2017-08-22
1134575,2017-11-18
1134575,2017-11-26
1134575,2017-11-30
1134575,2017-12-14
1134575,2018-01-05
1134575,2018-02-06
1134575,2018-02-08
1134575,2018-02-09
1134575,2018-03-07
1134575,2018-03-27
1134575,2018-04-11
1134575,2018-04-16
1134575,2018-04-19
1134575,2018-05-10
1134575,2018-09-20
1134575,2018-11-16
1134575,2018-12-07
1134575,2018-12-11
1134575,2018-12-15
1134575,2018-12-26
1134575,2019-01-15
1134575,2019-01-19
1134575,2019-01-29
1134575,2019-02-02
1134575,2019-02-22
1134575,2019-02-26
1134575,2019-03-04
1134575,2019-03-08
1134575,2019-03-13
1134575,2019-03-18
1134575,2019-03-22
1134575,2019-04-05
1134575,2019-04-11
1134575,2019-04-23
1134575,2019-07-01
1134575,2019-10-08
1134575,2019-11-30
1134575,2019-12-10
1134575,2019-12-28
1134575,2019-12-30
1134575,2020-01-07
1134575,2020-01-13
1134575,2020-01-16
1134575,2020-01-28
1134575,2020-02-05
1134575,2020-02-07
1134575,2020-02-18
1134575,2020-02-25
1134575,2020-03-05
1134575,2020-03-18
1134575,2021-11-06
1134575,2021-12-27
1134575,2022-01-09
1134575,2022-01-26
1134575,2022-02-11
1134575,2022-02-15
1134575,2022-03-07
1134575,2022-03-14
1134718,2013-08-14
1134718,2013-09-27
1134718,2014-07-14
1134718,2014-08-04
1134718,2014-08-17
1134718,2014-09-12
1134718,2014-09-30
1134718,2014-10-11
1134718,2015-04-01
1134718,2015-04-20
1134718,2015-06-28
1134718,2015-07-07
1134718,2015-07-17
1134718,2015-07-23
1134718,2015-08-05
1134718,2015-08-18
1134718,2015-09-12
1134718,2015-10-20
1134718,2015-11-11
1134718,2015-11-15
1134718,2015-11-25
1134718,2015-11-28
1134718,2015-12-03
1134718,2016-01-06
1134718,2016-01-18
1134718,2016-01-30
1134718,2016-02-06
1134718,2016-02-17
1134718,2016-02-24
1134718,2016-02-27
1134718,2016-03-02
1134718,2016-03-22
1134718,2016-04-11
1134718,2016-04-27
1134718,2016-05-08
1134718,2016-05-27
1134718,2016-06-14
1134718,2016-06-19
1134718,2016-06-22
1134718,2016-07-13
1134718,2016-08-05
1134718,2016-08-21
1134718,2016-09-08
1134718,2016-10-27
1134718,2016-11-14
1134718,2016-11-22
1134718,2016-11-27
1134718,2016-12-11
1134718,2016-12-14
1134718,2016-12-24
1134718,2016-12-29
1134718,2017-01-01
1134718,2017-02-12
1134718,2017-03-10
1134718,2017-03-16
1134718,2017-03-22
1134718,2017-03-27
1134718,2017-04-19
1134718,2017-04-28
1134718,2017-05-01
1134718,2017-05-10
1134718,2017-05-17
1134718,2017-05-22
1134718,2017-06-02
1134718,2017-06-12
1134718,2017-06-24
1134718,2017-07-02
1134718,2017-07-15
1134718,2017-07-26
1134718,2017-08-02
1134718,2017-10-29
1134718,2017-12-29
1134718,2018-01-06
1134718,2018-01-09
1134718,2018-01-20
1134718,2018-03-05
1134718,2018-03-12
1134718,2018-03-23
1134718,2018-03-27
1134718,2018-04-04
1134718,2018-05-02
1134718,2018-05-19
1134718,2018-07-03
1134718,2018-08-17
1134718,2018-11-03
1134718,2018-11-20
1134718,2018-11-27
1134718,2018-12-06
1134718,2018-12-16
1134718,2018-12-21
1134718,2018-12-23
1134718,2018-12-26
1134718,2018-12-31
1134718,2019-01-04
1134718,2019-01-06
1134718,2019-01-07
1134718,2019-01-12
1134718,2019-01-15
1134718,2019-01-22
1134718,2019-01-28
1134718,2019-03-01
1134718,2019-03-05
1134718,2019-03-08
1134718,2019-03-13
1134718,2019-03-18
1134718,2019-03-26
1134718,2019-04-03
1134718,2019-04-08
1134718,2019-04-17
1134718,2019-05-24
1134718,2019-06-26
1134718,2019-08-07
1134718,2019-08-16
1134718,2019-11-13
1134718,2019-11-16
1134718,2019-12-24
1134718,2019-12-30
1134718,2020-01-15
1134718,2020-01-31
1134718,2020-02-28
1134718,2020-03-14
1135021,2013-05-11
1135021,2013-06-11
1135021,2013-07-21
1135021,2013-09-04
1135021,2013-11-03
1135021,2013-11-10
1135021,2013-11-21
1135021,2013-11-25
1135021,2013-12-10
1135021,2013-12-21
1135021,2013-12-28
1135021,2014-01-26
1135021,2014-02-12
1135021,2014-04-01
1135021,2014-04-10
1135021,2014-04-17
1135021,2014-04-26
1135021,2014-04-30
1135021,2014-05-12
1135021,2014-05-29
1135021,2014-06-05
1135021,2014-06-19
1135021,2014-07-08
1135021,2014-09-11
1135021,2014-11-21
1135021,2014-12-18
1135021,2014-12-28
1135021,2014-12-31
1135021,2015-01-29
1135021,2015-02-25
1135021,2015-03-03
1135021,2015-03-13
1135021,2015-03-16
1135021,2015-03-20
1135021,2015-03-23
1135021,2015-03-26
1135021,2015-04-26
1135021,2015-05-24
1135021,2015-07-05
1135021,2015-07-15
1135021,2015-07-21
1135021,2015-07-24
1135021,2015-08-08
1135021,2015-08-19
1135021,2015-09-02
1135021,2015-09-11
1135021,2015-09-18
1135021,2015-10-20
1135021,2015-10-27
1135021,2015-11-06
1135021,2015-11-11
1135021,2015-11-17
1135021,2015-11-23
1135021,2015-12-18
1135021,2015-12-28
1135021,2016-01-05
1135021,2016-01-07
1135021,2016-01-13
1135021,2016-02-17
1135021,2016-02-22
1135021,2016-03-03
1135021,2016-03-11
1135021,2016-03-20
1135021,2016-03-24
1135021,2016-03-31
1135021,2016-04-05
1135021,2016-04-11
1135021,2016-04-17
1135021,2016-04-27
1135021,2016-05-03
1135021,2016-05-10
1135021,2016-05-13
1135021,2016-06-02
1135021,2016-06-12
1135021,2016-06-20
1135021,2016-06-24
1135021,2016-06-27
1135021,2016-07-04
1135021,2016-07-08
1135021,2016-07-13
1135021,2016-07-22
1135021,2016-08-02
1135021,2016-08-11
1135021,2016-08-19
1135021,2016-08-23
1135021,2016-08-30
1135021,2016-09-07
1135021,2016-09-13
1135021,2016-09-25
1135021,2016-11-01
1135021,2016-11-04
1135021,2016-11-14
1135021,2016-11-18
1135021,2016-11-30
1135021,2016-12-10
1135021,2017-01-24
1135021,2017-01-27
1135021,2017-02-04
1135021,2017-02-13
1135021,2017-02-23
1135021,2017-03-15
1135021,2017-03-21
1135021,2017-03-24
1135021,2017-03-29
1135021,2017-04-03
1135021,2017-04-08
1135021,2017-04-12
1135021,2017-04-16
1135021,2017-04-22
1135021,2017-05-24
1135021,2017-06-11
1135021,2017-07-03
1135021,2017-07-13
1135021,2017-11-21
1135021,2017-12-20
1135021,2018-01-11
1135021,2018-01-24
1135021,2018-01-26
1135021,2018-02-04
1135021,2018-02-13
1135021,2018-02-27
1135021,2018-03-04
1135021,2018-03-14
1135021,2018-04-05
1135021,2018-05-24
1135021,2018-07-13
1135021,2018-11-10
1135021,2018-11-22
1135021,2018-11-24
1135021,2018-12-24
1135021,2018-12-27
1135021,2018-12-29
1135021,2019-01-04
1135021,2019-01-06
1135021,2019-01-08
1135021,2019-01-12
1135021,2019-01-17
1135021,2019-01-22
1135021,2019-01-24
1135021,2019-02-16
1135021,2019-02-20
1135021,2019-02-28
1135021,2019-03-06
1135021,2019-03-23
1135021,2019-04-02
1135021,2019-04-17
1135021,2019-04-30
1135021,2019-12-26
1135021,2020-01-03
1135021,2020-01-07
1135021,2020-01-19
1135021,2020-01-26
1135021,2020-02-09
1135021,2020-02-16
1135021,2020-03-01
1135021,2021-12-31
1135021,2022-03-06
1135078,2013-10-31
1135078,2013-11-14
1135078,2013-11-20
1135078,2013-11-27
1135078,2014-12-07
1135078,2014-12-16
1135078,2014-12-27
1135078,2015-01-02
1135078,2015-04-01
1135078,2015-04-15
1135078,2015-04-26
1135078,2015-05-06
1135078,2015-05-14
1135078,2015-05-21
1135078,2015-05-28
1135078,2015-06-29
1135078,2015-07-04
1135078,2015-07-11
1135078,2015-07-25
1135078,2015-08-05
1135078,2015-08-11
1135078,2015-10-10
1135078,2015-10-27
1135078,2015-11-03
1135078,2015-11-08
1135078,2015-11-15
1135078,2015-11-23
1135078,2015-12-15
1135078,2015-12-21
1135078,2015-12-25
1135078,2015-12-31
1135078,2016-01-02
1135078,2016-02-09
1135078,2016-02-18
1135078,2016-02-26
1135078,2016-03-03
1135078,2016-03-15
1135078,2016-03-18
1135078,2016-04-01
1135078,2016-04-30
1135078,2016-05-04
1135078,2016-05-19
1135078,2016-06-07
1135078,2016-06-13
1135078,2016-06-18
1135078,2016-07-09
1135078,2016-07-26
1135078,2016-08-02
1135078,2016-08-11
1135078,2016-08-19
1135078,2016-09-02
1135078,2016-09-08
1135078,2016-09-14
1135078,2016-10-26
1135078,2016-11-16
1135078,2016-11-27
1135078,2016-12-02
1135078,2016-12-07
1135078,2016-12-16
1135078,2016-12-28
1135078,2017-01-09
1135078,2017-01-19
1135078,2017-01-26
1135078,2017-02-01
1135078,2017-02-10
1135078,2017-02-13
1135078,2017-02-17
1135078,2017-02-27
1135078,2017-03-03
1135078,2017-03-13
1135078,2017-04-14
1135078,2017-04-23
1135078,2017-05-16
1135078,2017-05-28
1135078,2017-06-03
1135078,2017-06-21
1135078,2017-07-02
1135078,2017-07-11
1135078,2017-07-26
1135078,2017-07-31
1135078,2017-08-21
1135078,2017-09-03
1135078,2017-10-30
1135078,2017-12-26
1135078,2018-01-05
1135078,2018-01-25
1135078,2018-02-13
1135078,2018-04-02
1135078,2018-04-08
1135078,2018-04-20
1135078,2018-05-22
1135078,2018-07-02
1135078,2018-07-31
1135078,2018-08-09
1135078,2018-08-12
1135078,2018-09-10
1135078,2018-11-20
1135078,2018-12-17
1135078,2019-01-05
1135078,2019-01-15
1135078,2019-01-20
1135078,2019-01-24
1135078,2019-01-26
1135078,2019-01-28
1135078,2019-02-03
1135078,2019-02-04
1135078,2019-02-07
1135078,2019-02-11
1135078,2019-02-13
1135078,2019-02-16
1135078,2019-02-19
1135078,2019-02-20
1135078,2019-02-21
1135078,2019-02-28
1135078,2019-03-02
1135078,2019-03-11
1135078,2019-03-16
1135078,2019-03-20
1135078,2019-03-24
1135078,2019-04-15
1135078,2019-04-21
1135078,2019-04-22
1135078,2019-04-23
1135078,2019-04-30
1135078,2019-08-26
1135078,2019-09-26
1135078,2019-11-27
1135078,2019-12-03
1135078,2019-12-05
1135078,2020-01-02
1135078,2020-01-10
1135078,2020-01-18
1135078,2020-01-23
1135078,2020-02-15
1135078,2020-02-19
1135078,2020-02-24
1135078,2020-03-03
1135078,2020-03-13
1135078,2022-01-07
1135078,2022-02-18
1150391,2013-11-19
1150391,2013-12-31
1150391,2014-01-31
1150391,2014-07-20
1150391,2015-01-29
1150391,2015-02-03
1150391,2015-02-19
1150391,2016-02-09
1150391,2016-02-21
1150391,2016-04-06
1150391,2016-06-15
1150391,2016-08-05
1150391,2016-12-27
1150391,2017-01-01
1150391,2017-04-01
1150391,2017-04-27
1150391,2017-05-19
1150391,2017-07-03
1150391,2017-07-30
1150391,2018-01-11
1150391,2018-01-27
1150391,2018-04-01
1150391,2021-08-07
1155995,2013-07-15
1155995,2013-07-28
1155995,2013-08-31
1155995,2013-09-25
1155995,2014-03-31
1155995,2014-09-23
1155995,2014-09-29
1155995,2015-01-22
1155995,2015-06-15
1155995,2015-07-06
1155995,2015-07-16
1155995,2015-07-28
1155995,2015-08-08
1155995,2016-08-19
1155995,2017-01-28
1155995,2018-01-06
1155995,2019-03-05
1177282,2013-07-20
1177282,2013-12-31
1177282,2014-12-21
1177282,2015-03-16
1177282,2015-04-21
1177282,2015-08-03
1177282,2015-11-29
1177282,2015-12-27
1177282,2016-01-30
1177282,2016-06-14
1177282,2016-07-17
1177282,2016-09-03
1177282,2017-01-02
1177282,2017-03-25
1177282,2017-04-08
1177282,2017-05-05
1177282,2017-08-06
1177282,2017-12-02
1177282,2017-12-26
1177282,2018-06-29
1177282,2018-07-08
1177282,2018-10-14
1177282,2018-11-24
1177282,2019-04-20
1177282,2019-06-29
1177282,2019-08-12
1177282,2019-12-02
1177282,2019-12-08
1177282,2019-12-27
1177282,2020-01-01
1177282,2020-03-07
1177282,2020-11-13
1177282,2020-12-08
1177282,2021-08-05
1177282,2021-09-30
1177282,2021-10-30
1177282,2021-12-06
1177282,2022-01-18
1187309,2016-11-14
1187309,2016-11-26
1187309,2017-04-22
1187309,2017-04-25
1187309,2017-06-04
1187309,2017-07-09
1187309,2017-10-25
1187309,2017-12-31
1187309,2018-03-04
1187309,2018-04-05
1187309,2018-08-17
1187309,2018-09-21
1187309,2018-12-26
1187309,2019-01-16
1187309,2019-01-22
1187309,2019-04-15
1187309,2019-09-28
1187309,2020-11-09
1187309,2021-09-07
1187309,2022-01-01
1187309,2022-03-02
1296732,2014-03-14
1296732,2014-04-27
1296732,2014-08-01
1296732,2014-08-18
1296732,2015-01-21
1296732,2015-02-02
1296732,2015-02-10
1296732,2015-04-26
1296732,2015-09-04
1296732,2015-12-01
1296732,2015-12-15
1296732,2015-12-28
1296732,2016-02-18
1296732,2016-02-25
1296732,2016-03-15
1296732,2016-03-18
1296732,2016-03-23
1296732,2016-03-25
1296732,2016-03-31
1296732,2016-05-29
1296732,2016-06-13
1296732,2016-06-14
1296732,2016-07-13
1296732,2016-08-24
1296732,2016-10-27
1296732,2016-12-01
1296732,2016-12-28
1296732,2017-01-04
1296732,2017-01-13
1296732,2017-01-18
1296732,2017-02-11
1296732,2017-04-03
1296732,2017-05-03
1296732,2017-07-02
1296732,2017-07-09
1296732,2017-12-29
1296732,2018-01-03
1296732,2018-01-20
1296732,2018-02-01
1296732,2018-02-24
1296732,2018-03-01
1296732,2018-03-07
1296732,2018-05-03
1296732,2018-05-09
1296732,2018-05-28
1296732,2018-06-04
1296732,2018-06-25
1296732,2018-07-25
1296732,2018-08-02
1296732,2018-09-04
1296732,2018-11-26
1296732,2018-12-05
1296732,2018-12-31
1296732,2019-01-16
1296732,2019-02-15
1296732,2019-02-27
1296732,2019-03-18
1296732,2019-03-23
1296732,2019-03-28
1296732,2019-04-16
1296732,2019-04-18
1296732,2019-04-24
1296732,2019-07-03
1296732,2019-07-07
1296732,2019-07-09
1296732,2019-07-12
1296732,2019-07-24
1296732,2019-08-09
1296732,2019-08-19
1296732,2019-09-26
1296732,2019-09-29
1296732,2019-11-11
1296732,2019-11-19
1296732,2019-11-21
1296732,2019-12-02
1296732,2019-12-24
1296732,2019-12-29
1296732,2020-01-09
1296732,2020-01-13
1296732,2020-01-27
1296732,2020-02-06
1296732,2020-02-15
1296732,2020-02-22
1296732,2020-02-26
1296732,2020-03-11
1296732,2020-03-17
1296732,2021-08-03
1296732,2021-08-29
1296732,2021-12-27
1296732,2022-01-28
1296732,2022-02-12
1296732,2022-02-15
1296732,2022-03-01
1305154,2013-12-20
1305154,2014-01-27
1305154,2014-02-03
1305154,2014-03-03
1305154,2014-03-07
1305154,2014-04-02
1305154,2014-04-05
1305154,2014-04-09
1305154,2014-05-07
1305154,2014-07-01
1305154,2014-07-19
1305154,2014-07-25
1305154,2014-08-22
1305154,2014-11-15
1305154,2014-12-13
1305154,2014-12-22
1305154,2014-12-30
1305154,2015-01-13
1305154,2015-01-20
1305154,2015-01-23
1305154,2015-01-27
1305154,2015-02-03
1305154,2015-02-20
1305154,2015-03-07
1305154,2015-04-07
1305154,2015-04-14
1305154,2015-04-20
1305154,2015-05-06
1305154,2015-06-02
1305154,2015-07-29
1305154,2015-08-02
1305154,2015-08-31
1305154,2015-11-05
1305154,2015-11-14
1305154,2015-11-21
1305154,2015-12-02
1305154,2015-12-09
1305154,2015-12-12
1305154,2015-12-18
1305154,2015-12-29
1305154,2016-01-02
1305154,2016-01-08
1305154,2016-01-13
1305154,2016-01-18
1305154,2016-01-22
1305154,2016-01-30
1305154,2016-02-15
1305154,2016-03-11
1305154,2016-03-18
1305154,2016-04-02
1305154,2016-05-05
1305154,2016-05-22
1305154,2016-05-31
1305154,2016-06-04
1305154,2016-06-07
1305154,2016-06-29
1305154,2016-07-05
1305154,2016-07-12
1305154,2016-09-08
1305154,2016-10-14
1305154,2016-10-17
1305154,2016-11-20
1305154,2016-11-26
1305154,2016-12-09
1305154,2016-12-26
1305154,2017-01-07
1305154,2017-01-10
1305154,2017-01-14
1305154,2017-01-17
1305154,2017-01-21
1305154,2017-01-25
1305154,2017-02-01
1305154,2017-02-06
1305154,2017-02-17
1305154,2017-02-25
1305154,2017-03-01
1305154,2017-03-06
1305154,2017-03-12
1305154,2017-03-18
1305154,2017-03-21
1305154,2017-04-29
1305154,2017-05-06
1305154,2017-05-13
1305154,2017-05-19
1305154,2017-05-25
1305154,2017-05-31
1305154,2017-06-18
1305154,2017-06-30
1305154,2017-07-10
1305154,2017-07-28
1305154,2017-08-01
1305154,2017-08-21
1305154,2017-12-12
1305154,2017-12-19
1305154,2017-12-23
1305154,2018-01-02
1305154,2018-01-13
1305154,2018-01-18
1305154,2018-01-21
1305154,2018-01-26
1305154,2018-02-19
1305154,2018-03-04
1305154,2018-03-20
1305154,2018-03-27
1305154,2018-03-30
1305154,2018-04-02
1305154,2018-04-17
1305154,2018-05-01
1305154,2018-05-05
1305154,2018-05-10
1305154,2018-05-22
1305154,2018-06-10
1305154,2018-06-25
1305154,2018-07-22
1305154,2018-07-30
1305154,2018-08-03
1305154,2018-08-07
1305154,2018-08-11
1305154,2018-08-22
1305154,2018-09-20
1305154,2018-10-30
1305154,2018-11-04
1305154,2018-11-12
1305154,2018-12-07
1305154,2019-01-07
1305154,2019-01-16
1305154,2019-01-21
1305154,2019-01-25
1305154,2019-02-06
1305154,2019-02-20
1305154,2019-03-04
1305154,2019-03-09
1305154,2019-03-25
1305154,2019-03-28
1305154,2019-04-02
1305154,2019-04-09
1305154,2019-04-14
1305154,2019-04-21
1305154,2019-04-27
1305154,2019-05-03
1305154,2019-05-17
1305154,2019-05-26
1305154,2019-05-29
1305154,2019-06-22
1305154,2019-06-26
1305154,2019-06-30
1305154,2019-07-04
1305154,2019-11-02
1305154,2019-12-05
1305154,2019-12-12
1305154,2019-12-16
1305154,2020-01-01
1305154,2020-01-07
1305154,2020-01-21
1305154,2020-01-26
1305154,2020-02-12
1305154,2020-02-27
1305154,2020-03-04
1305154,2020-03-21
1305154,2021-01-26
1305154,2021-04-10
1305154,2021-05-10
1305154,2021-05-18
1305154,2021-08-09
1305154,2021-11-30
1305154,2021-12-28
1305154,2022-01-01
1305154,2022-01-09
1305154,2022-01-16
1305154,2022-01-22
1305154,2022-01-24
1305154,2022-01-31
1305154,2022-02-04
1305154,2022-02-14
1305154,2022-02-20
1305154,2022-02-26
1305154,2022-03-05
1305154,2022-03-10
1305154,2022-03-18
1305154,2022-03-25
1307280,2014-01-09
1307280,2014-01-14
1307280,2014-01-23
1307280,2014-02-26
1307280,2014-03-01
1307280,2014-03-10
1307280,2014-03-31
1307280,2014-04-03
1307280,2014-04-14
1307280,2014-04-24
1307280,2014-05-03
1307280,2014-06-04
1307280,2014-06-15
1307280,2014-06-28
1307280,2014-07-04
1307280,2014-07-28
1307280,2014-08-11
1307280,2014-08-19
1307280,2014-11-10
1307280,2014-11-17
1307280,2014-11-24
1307280,2014-12-29
1307280,2015-01-16
1307280,2015-01-26
1307280,2015-02-01
1307280,2015-02-08
1307280,2015-02-13
1307280,2015-03-07
1307280,2015-03-10
1307280,2015-03-28
1307280,2015-04-18
1307280,2015-05-01
1307280,2015-05-15
1307280,2015-05-24
1307280,2015-06-23
1307280,2015-06-29
1307280,2015-08-11
1307280,2015-08-28
1307280,2015-09-07
1307280,2015-10-22
1307280,2015-11-02
1307280,2015-11-06
1307280,2015-11-11
1307280,2015-11-17
1307280,2015-11-28
1307280,2015-12-09
1307280,2015-12-23
1307280,2015-12-26
1307280,2015-12-30
1307280,2016-01-02
1307280,2016-01-08
1307280,2016-01-17
1307280,2016-02-13
1307280,2016-03-08
1307280,2016-03-19
1307280,2016-04-04
1307280,2016-04-13
1307280,2016-04-16
1307280,2016-04-26
1307280,2016-05-04
1307280,2016-05-18
1307280,2016-05-25
1307280,2016-06-03
1307280,2016-07-04
1307280,2016-07-13
1307280,2016-08-03
1307280,2016-08-15
1307280,2016-08-29
1307280,2016-09-05
1307280,2016-11-28
1307280,2016-12-05
1307280,2017-01-01
1307280,2017-01-09
1307280,2017-01-14
1307280,2017-01-17
1307280,2017-01-21
1307280,2017-01-24
1307280,2017-01-30
1307280,2017-02-04
1307280,2017-02-08
1307280,2017-02-12
1307280,2017-02-15
1307280,2017-02-22
1307280,2017-03-03
1307280,2017-03-21
1307280,2017-03-27
1307280,2017-04-12
1307280,2017-04-15
1307280,2017-04-21
1307280,2017-04-26
1307280,2017-05-02
1307280,2017-05-10
1307280,2017-05-14
1307280,2017-06-06
1307280,2017-06-20
1307280,2017-07-06
1307280,2017-07-11
1307280,2017-07-18
1307280,2017-07-23
1307280,2017-07-29
1307280,2017-09-08
1307280,2017-09-28
1307280,2017-10-27
1307280,2017-11-03
1307280,2017-11-11
1307280,2017-11-17
1307280,2017-11-21
1307280,2017-11-30
1307280,2017-12-25
1307280,2017-12-28
1307280,2017-12-31
1307280,2018-01-08
1307280,2018-01-11
1307280,2018-01-19
1307280,2018-02-02
1307280,2018-02-07
1307280,2018-02-25
1307280,2018-03-10
1307280,2018-03-27
1307280,2018-04-05
1307280,2018-04-08
1307280,2018-04-18
1307280,2018-04-25
1307280,2018-05-04
1307280,2018-05-14
1307280,2018-05-23
1307280,2018-05-27
1307280,2018-06-02
1307280,2018-06-08
1307280,2018-06-12
1307280,2018-07-03
1307280,2018-07-05
1307280,2018-07-19
1307280,2018-07-28
1307280,2018-08-09
1307280,2018-10-23
1307280,2018-11-02
1307280,2018-11-25
1307280,2018-11-29
1307280,2018-12-04
1307280,2018-12-21
1307280,2018-12-30
1307280,2019-01-05
1307280,2019-01-12
1307280,2019-01-15
1307280,2019-01-21
1307280,2019-01-25
1307280,2019-01-31
1307280,2019-02-05
1307280,2019-02-17
1307280,2019-02-21
1307280,2019-03-01
1307280,2019-03-09
1307280,2019-03-26
1307280,2019-03-29
1307280,2019-04-14
1307280,2019-04-17
1307280,2019-04-26
1307280,2019-05-01
1307280,2019-05-05
1307280,2019-05-08
1307280,2019-05-13
1307280,2019-05-25
1307280,2019-06-02
1307280,2019-06-17
1307280,2019-06-26
1307280,2019-06-30
1307280,2019-08-02
1307280,2019-08-08
1307280,2019-11-03
1307280,2019-11-13
1307280,2019-11-23
1307280,2019-12-02
1307280,2019-12-12
1307280,2019-12-24
1307280,2019-12-30
1307280,2020-01-06
1307280,2020-01-11
1307280,2020-01-14
1307280,2020-01-20
1307280,2020-01-25
1307280,2020-01-31
1307280,2020-02-04
1307280,2020-02-15
1307280,2020-02-22
1307280,2020-02-25
1307280,2020-02-29
1307280,2020-03-03
1307280,2020-03-06
1307280,2020-03-16
1307280,2020-06-26
1307280,2020-12-19
1307280,2020-12-23
1307280,2021-01-15
1307280,2021-04-10
1307280,2021-04-25
1307280,2021-05-31
1307280,2021-08-13
1307280,2021-09-12
1307280,2021-09-22
1307280,2021-10-19
1307280,2021-11-17
1307280,2021-11-20
1307280,2021-11-26
1307280,2021-12-07
1307280,2021-12-15
1307280,2021-12-25
1307280,2021-12-28
1307280,2022-01-07
1307280,2022-01-12
1307280,2022-01-15
1307280,2022-01-28
1307280,2022-03-01
1307280,2022-03-05
1307280,2022-03-13
1307349,2014-01-06
1307349,2014-01-10
1307349,2014-01-20
1307349,2014-01-26
1307349,2014-02-05
1307349,2014-03-10
1307349,2014-04-09
1307349,2014-04-15
1307349,2014-04-20
1307349,2014-04-24
1307349,2014-06-26
1307349,2014-07-01
1307349,2014-07-22
1307349,2014-08-19
1307349,2014-10-30
